2023-04-01-01-00-23,/Users/veraemelianova/PycharmProjects/JS_LAB_4/BackupExample,2023-04-01-01-00-23_BackupExample.zip
2023-04-01-01-00-39,/Users/veraemelianova/PycharmProjects/JS_LAB_4/BackupExample,2023-04-01-01-00-39_BackupExample.zip
2023-04-01-01-43-43,/Users/veraemelianova/PycharmProjects/JS_LAB_4/BackupExample,2023-04-01-01-43-43_BackupExample.zip
2023-04-01-01-43-45,/Users/veraemelianova/PycharmProjects/JS_LAB_4/BackupExample,2023-04-01-01-43-45_BackupExample.zip
